city,date,PM2.5,PM10,AQI,AQI_Bucket
Chennai,15-06-18,66.88,,97,Satisfactory
Chennai,16-06-18,49.62,,114,Moderate
Chennai,17-06-18,59.7,,86,Satisfactory
Chennai,18-06-18,48.19,,99,Satisfactory
Chennai,19-06-18,52.41,,90,Satisfactory
Chennai,20-06-18,57.34,,104,Moderate
Chennai,21-06-18,60.06,,107,Moderate
Chennai,22-06-18,57.98,,107,Moderate
Chennai,23-06-18,61.21,,102,Moderate
Chennai,24-06-18,55.1,,109,Moderate
Chennai,25-06-18,61.59,,101,Moderate
Chennai,26-06-18,61.34,,112,Moderate
Chennai,27-06-18,76.53,,133,Moderate
Chennai,28-06-18,54.64,,127,Moderate
Chennai,29-06-18,57.46,,98,Satisfactory
Chennai,30-06-18,81.3,,135,Moderate
Chennai,01-07-18,68.11,,150,Moderate
Chennai,02-07-18,87.21,,150,Moderate
Chennai,03-07-18,54.36,,159,Moderate
Chennai,04-07-18,53.97,,93,Satisfactory
Chennai,05-07-18,55.84,,97,Satisfactory
Chennai,06-07-18,78.46,,128,Moderate
Chennai,07-07-18,54.32,,135,Moderate
Chennai,08-07-18,53.66,,80,Satisfactory
Chennai,09-07-18,62.38,,106,Moderate
Chennai,10-07-18,56.32,,103,Moderate
Chennai,11-07-18,49.15,,97,Satisfactory
Chennai,12-07-18,44.79,,77,Satisfactory
Chennai,13-07-18,45.82,,84,Satisfactory
Chennai,14-07-18,47.78,,76,Satisfactory
Chennai,15-07-18,50.76,,92,Satisfactory
Chennai,16-07-18,43,,79,Satisfactory
Chennai,17-07-18,37.08,,66,Satisfactory
Chennai,18-07-18,41.77,,69,Satisfactory
Chennai,19-07-18,47.86,,79,Satisfactory
Chennai,20-07-18,40.3,,71,Satisfactory
Chennai,21-07-18,46.01,,70,Satisfactory
Chennai,22-07-18,55.78,,87,Satisfactory
Chennai,23-07-18,50.08,,101,Moderate
Chennai,24-07-18,49.87,,87,Satisfactory
Chennai,25-07-18,35.67,,68,Satisfactory
Chennai,26-07-18,37.4,,63,Satisfactory
Chennai,27-07-18,41.69,,63,Satisfactory
Chennai,28-07-18,54.4,,95,Satisfactory
Chennai,29-07-18,54.77,,97,Satisfactory
Chennai,30-07-18,45.89,,78,Satisfactory
Chennai,31-07-18,51.13,,93,Satisfactory
Chennai,01-08-18,50.78,,80,Satisfactory
Chennai,02-08-18,39.82,,91,Satisfactory
Chennai,03-08-18,44.27,,71,Satisfactory
Chennai,04-08-18,52.36,,79,Satisfactory
Chennai,05-08-18,60.28,,107,Moderate
Chennai,06-08-18,60.81,,123,Moderate
Chennai,07-08-18,40.73,,96,Satisfactory
Chennai,08-08-18,26.05,,57,Satisfactory
Chennai,09-08-18,29.65,,54,Satisfactory
Chennai,10-08-18,45.66,,63,Satisfactory
Chennai,11-08-18,30.97,,87,Satisfactory
Chennai,12-08-18,26.95,,60,Satisfactory
Chennai,13-08-18,38.03,,60,Satisfactory
Chennai,14-08-18,35.44,,71,Satisfactory
Chennai,15-08-18,20.43,,61,Satisfactory
Chennai,16-08-18,26.01,,53,Satisfactory
Chennai,17-08-18,60.61,,76,Satisfactory
Chennai,18-08-18,55.4,,126,Moderate
Chennai,19-08-18,49.34,,111,Moderate
Chennai,20-08-18,69.17,,152,Moderate
Chennai,21-08-18,85.12,,148,Moderate
Chennai,22-08-18,52.23,,161,Moderate
Chennai,23-08-18,34.77,,74,Satisfactory
Chennai,24-08-18,40.39,,71,Satisfactory
Chennai,25-08-18,55.14,,106,Moderate
Chennai,26-08-18,32.83,,81,Satisfactory
Chennai,27-08-18,34.87,,70,Satisfactory
Chennai,28-08-18,29.44,,62,Satisfactory
Chennai,29-08-18,32.56,,58,Satisfactory
Chennai,30-08-18,50.7,,89,Satisfactory
Chennai,31-08-18,29.65,,83,Satisfactory
Chennai,01-09-18,38.58,,65,Satisfactory
Chennai,02-09-18,47.56,,84,Satisfactory
Chennai,03-09-18,42.77,,83,Satisfactory
Chennai,04-09-18,54.8,,87,Satisfactory
Chennai,05-09-18,47.98,,111,Moderate
Chennai,06-09-18,61.47,,93,Satisfactory
Chennai,07-09-18,48.17,,108,Moderate
Chennai,08-09-18,67.78,,118,Moderate
Chennai,09-09-18,30.81,,115,Moderate
Chennai,10-09-18,41.96,,68,Satisfactory
Chennai,11-09-18,40.59,,79,Satisfactory
Chennai,12-09-18,44.5,,70,Satisfactory
Chennai,13-09-18,45.96,,86,Satisfactory
Chennai,14-09-18,82.38,,161,Moderate
Chennai,15-09-18,42.08,,112,Moderate
Chennai,16-09-18,43.25,,97,Satisfactory
Chennai,17-09-18,30.77,,96,Satisfactory
Chennai,18-09-18,44.32,,92,Satisfactory
Chennai,19-09-18,24.98,,80,Satisfactory
Chennai,20-09-18,55.76,,92,Satisfactory
Chennai,21-09-18,49.28,,109,Moderate
Chennai,22-09-18,50.3,,108,Moderate
Chennai,23-09-18,50.51,,89,Satisfactory
Chennai,24-09-18,31.02,,111,Moderate
Chennai,25-09-18,43.43,,107,Moderate
Chennai,26-09-18,61.73,,93,Satisfactory
Chennai,27-09-18,28.2,,111,Moderate
Chennai,28-09-18,22.68,,54,Satisfactory
Chennai,29-09-18,71.65,,58,Satisfactory
Chennai,30-09-18,64.87,,157,Moderate
Chennai,01-10-18,32.53,,82,Satisfactory
Chennai,02-10-18,22.28,,66,Satisfactory
Chennai,03-10-18,17.89,,63,Satisfactory
Chennai,04-10-18,20.58,,66,Satisfactory
Chennai,05-10-18,23.68,,75,Satisfactory
Chennai,06-10-18,16.7,,81,Satisfactory
Chennai,07-10-18,34.54,,65,Satisfactory
Chennai,08-10-18,36.11,,69,Satisfactory
Chennai,09-10-18,61,,96,Satisfactory
Chennai,10-10-18,70.42,,164,Moderate
Chennai,11-10-18,53.49,,147,Moderate
Chennai,12-10-18,48.26,,90,Satisfactory
Chennai,13-10-18,39.7,,82,Satisfactory
Chennai,14-10-18,40.74,,65,Satisfactory
Chennai,15-10-18,40.91,,70,Satisfactory
Chennai,16-10-18,29.82,,68,Satisfactory
Chennai,17-10-18,33.85,,77,Satisfactory
Chennai,18-10-18,31.6,,67,Satisfactory
Chennai,19-10-18,39.65,,91,Satisfactory
Chennai,20-10-18,66.17,,110,Moderate
Chennai,21-10-18,65.55,,124,Moderate
Chennai,22-10-18,168.81,,218,Poor
Chennai,23-10-18,73.57,,170,Moderate
Chennai,24-10-18,76.77,,160,Moderate
Chennai,25-10-18,72.83,,140,Moderate
Chennai,26-10-18,72.24,,144,Moderate
Chennai,27-10-18,61.5,,126,Moderate
Chennai,28-10-18,59.79,,115,Moderate
Chennai,29-10-18,75.15,,158,Moderate
Chennai,30-10-18,34.51,,98,Satisfactory
Chennai,31-10-18,28.16,,78,Satisfactory
Chennai,01-11-18,27.63,,83,Satisfactory
Chennai,02-11-18,28.58,,89,Satisfactory
Chennai,03-11-18,35.6,,65,Satisfactory
Chennai,04-11-18,86.21,,167,Moderate
Chennai,05-11-18,35.2,,85,Satisfactory
Chennai,06-11-18,55.01,,72,Satisfactory
Chennai,07-11-18,59.06,,128,Moderate
Chennai,08-11-18,49.98,,96,Satisfactory
Chennai,09-11-18,74.73,,133,Moderate
Chennai,10-11-18,70.81,,137,Moderate
Chennai,11-11-18,82.59,,155,Moderate
Chennai,12-11-18,92.17,,185,Moderate
Chennai,13-11-18,111.04,,231,Poor
Chennai,14-11-18,84.77,,210,Poor
Chennai,15-11-18,47.01,,135,Moderate
Chennai,16-11-18,17.03,,68,Satisfactory
Chennai,17-11-18,28.73,,71,Satisfactory
Chennai,18-11-18,31.8,,78,Satisfactory
Chennai,19-11-18,22.03,,70,Satisfactory
Chennai,20-11-18,42.81,,72,Satisfactory
Chennai,21-11-18,20.36,,65,Satisfactory
Chennai,22-11-18,19.76,,60,Satisfactory
Chennai,23-11-18,47.76,,70,Satisfactory
Chennai,24-11-18,92.89,,162,Moderate
Chennai,25-11-18,112.05,,234,Poor
Chennai,26-11-18,81.75,,211,Poor
Chennai,27-11-18,65.56,,141,Moderate
Chennai,28-11-18,61.8,,123,Moderate
Chennai,29-11-18,46.73,,90,Satisfactory
Chennai,30-11-18,47.84,,79,Satisfactory
Chennai,01-12-18,54.15,,96,Satisfactory
Chennai,02-12-18,23.09,,74,Satisfactory
Chennai,03-12-18,30.61,,67,Satisfactory
Chennai,04-12-18,23,,80,Satisfactory
Chennai,05-12-18,31.74,,86,Satisfactory
Chennai,06-12-18,47.92,,87,Satisfactory
Chennai,07-12-18,85.53,,129,Moderate
Chennai,08-12-18,98.92,,221,Poor
Chennai,09-12-18,98.35,,224,Poor
Chennai,10-12-18,95.16,,222,Poor
Chennai,11-12-18,84.65,,196,Moderate
Chennai,12-12-18,86.54,,195,Moderate
Chennai,13-12-18,51.85,,154,Moderate
Chennai,14-12-18,52.68,,86,Satisfactory
Chennai,15-12-18,87,,149,Moderate
Chennai,16-12-18,55.49,,155,Moderate
Chennai,17-12-18,52.86,,89,Satisfactory
Chennai,18-12-18,73.87,,148,Moderate
Chennai,19-12-18,28.98,,90,Satisfactory
Chennai,20-12-18,48.11,,78,Satisfactory
Chennai,21-12-18,38.97,,81,Satisfactory
Chennai,22-12-18,48.35,,82,Satisfactory
Chennai,23-12-18,63.44,,109,Moderate
Chennai,24-12-18,67.45,,137,Moderate
Chennai,25-12-18,80.95,,150,Moderate
Chennai,26-12-18,96.38,,217,Poor
Chennai,27-12-18,111.83,,182,Moderate
Chennai,28-12-18,68.25,,160,Moderate
Chennai,29-12-18,110.85,,205,Poor
Chennai,30-12-18,100.68,,211,Poor
Chennai,31-12-18,57.67,,150,Moderate
Chennai,01-01-19,122.43,,212,Poor
Chennai,02-01-19,54.14,,158,Moderate
Chennai,03-01-19,97.13,,167,Moderate
Chennai,04-01-19,74.64,,192,Moderate
Chennai,05-01-19,74.23,,116,Moderate
Chennai,06-01-19,92.7,,186,Moderate
Chennai,07-01-19,70.73,,168,Moderate
Chennai,08-01-19,59.25,,108,Moderate
Chennai,09-01-19,98.11,,185,Moderate
Chennai,10-01-19,89.42,,181,Moderate
Chennai,11-01-19,129.92,,199,Moderate
Chennai,12-01-19,65.08,,183,Moderate
Chennai,13-01-19,38.64,,105,Moderate
Chennai,14-01-19,58.12,,110,Moderate
Chennai,15-01-19,45.89,,115,Moderate
Chennai,16-01-19,49.6,,97,Satisfactory
Chennai,17-01-19,68.44,,111,Moderate
Chennai,18-01-19,66.96,,140,Moderate
Chennai,19-01-19,58.99,,131,Moderate
Chennai,20-01-19,40.6,,102,Moderate
Chennai,21-01-19,65.59,,98,Satisfactory
Chennai,22-01-19,70.94,,176,Moderate
Chennai,23-01-19,27.64,,92,Satisfactory
Chennai,24-01-19,45.17,,99,Satisfactory
Chennai,25-01-19,28.02,,73,Satisfactory
Chennai,26-01-19,19.33,,68,Satisfactory
Chennai,27-01-19,16.58,,70,Satisfactory
Chennai,28-01-19,18.58,,71,Satisfactory
Chennai,29-01-19,41.52,,84,Satisfactory
Chennai,30-01-19,55.3,,120,Moderate
Chennai,31-01-19,81.09,,144,Moderate
Chennai,01-02-19,42.07,,147,Moderate
Chennai,02-02-19,42.72,,99,Satisfactory
Chennai,03-02-19,31.09,,84,Satisfactory
Chennai,04-02-19,46.95,,86,Satisfactory
Chennai,05-02-19,44.37,,115,Moderate
Chennai,06-02-19,60.55,,149,Moderate
Chennai,07-02-19,52.94,,138,Moderate
Chennai,08-02-19,28.42,,87,Satisfactory
Chennai,09-02-19,21.04,,77,Satisfactory
Chennai,10-02-19,12.77,,67,Satisfactory
Chennai,11-02-19,37.37,,77,Satisfactory
Chennai,12-02-19,56.04,,126,Moderate
Chennai,13-02-19,106.04,,200,Moderate
Chennai,14-02-19,178.54,,283,Poor
Chennai,15-02-19,42.85,,187,Moderate
Chennai,16-02-19,45.41,,87,Satisfactory
Chennai,17-02-19,44.51,,93,Satisfactory
Chennai,18-02-19,26.55,,80,Satisfactory
Chennai,19-02-19,17.11,,78,Satisfactory
Chennai,20-02-19,16.6,,66,Satisfactory
Chennai,21-02-19,32.92,,75,Satisfactory
Chennai,22-02-19,37.45,,104,Moderate
Chennai,23-02-19,25.55,,101,Moderate
Chennai,24-02-19,37.37,,89,Satisfactory
Chennai,25-02-19,74.05,,105,Moderate
Chennai,26-02-19,199.98,,279,Poor
Chennai,27-02-19,33.9,,127,Moderate
Chennai,28-02-19,87.38,,100,Satisfactory
Chennai,01-03-19,114.56,,102,Moderate
Chennai,02-03-19,176.07,,252,Poor
Chennai,03-03-19,38.85,,128,Moderate
Chennai,04-03-19,43.48,,76,Satisfactory
Chennai,05-03-19,53.2,,87,Satisfactory
Chennai,06-03-19,58.19,,111,Moderate
Chennai,07-03-19,39.87,,105,Moderate
Chennai,08-03-19,38.91,,85,Satisfactory
Chennai,09-03-19,36.46,,90,Satisfactory
Chennai,10-03-19,27.7,,83,Satisfactory
Chennai,11-03-19,28.47,,66,Satisfactory
Chennai,12-03-19,52.63,,89,Satisfactory
Chennai,13-03-19,76.63,,143,Moderate
Chennai,14-03-19,58.09,,155,Moderate
Chennai,15-03-19,52.87,,100,Satisfactory
Chennai,16-03-19,48.11,,86,Satisfactory
Chennai,17-03-19,57.58,,106,Moderate
Chennai,18-03-19,37.31,,86,Satisfactory
Chennai,19-03-19,42.32,,87,Satisfactory
Chennai,20-03-19,63.83,,103,Moderate
Chennai,21-03-19,50.63,,138,Moderate
Chennai,22-03-19,41.01,,102,Moderate
Chennai,23-03-19,37.13,,95,Satisfactory
Chennai,24-03-19,34.61,,83,Satisfactory
Chennai,25-03-19,35.94,,83,Satisfactory
Chennai,26-03-19,39.29,,87,Satisfactory
Chennai,27-03-19,33.41,,81,Satisfactory
Chennai,28-03-19,38.14,,81,Satisfactory
Chennai,29-03-19,38.04,,73,Satisfactory
Chennai,30-03-19,37.22,,81,Satisfactory
Chennai,31-03-19,62.24,,100,Satisfactory
Chennai,01-04-19,68.09,,130,Moderate
Chennai,02-04-19,49.42,,126,Moderate
Chennai,03-04-19,48.12,,117,Moderate
Chennai,04-04-19,32.88,,89,Satisfactory
Chennai,05-04-19,36.23,,100,Satisfactory
Chennai,06-04-19,34.35,,101,Moderate
Chennai,07-04-19,32.33,,99,Satisfactory
Chennai,08-04-19,54.52,,98,Satisfactory
Chennai,09-04-19,37.03,,112,Moderate
Chennai,10-04-19,59.54,,111,Moderate
Chennai,11-04-19,56.02,,110,Moderate
Chennai,12-04-19,37.18,,100,Satisfactory
Chennai,13-04-19,36.18,,79,Satisfactory
Chennai,14-04-19,31.9,,76,Satisfactory
Chennai,15-04-19,24.24,,76,Satisfactory
Chennai,16-04-19,19.48,,70,Satisfactory
Chennai,17-04-19,17.27,,73,Satisfactory
Chennai,18-04-19,12.95,,62,Satisfactory
Chennai,19-04-19,25.41,,66,Satisfactory
Chennai,20-04-19,24.99,,81,Satisfactory
Chennai,21-04-19,29.32,,85,Satisfactory
Chennai,22-04-19,24.75,,74,Satisfactory
Chennai,23-04-19,29.82,,74,Satisfactory
Chennai,24-04-19,29.52,,73,Satisfactory
Chennai,25-04-19,31.55,,76,Satisfactory
Chennai,26-04-19,35.22,,75,Satisfactory
Chennai,27-04-19,25.49,,69,Satisfactory
Chennai,28-04-19,26.74,,71,Satisfactory
Chennai,29-04-19,26.4,,75,Satisfactory
Chennai,30-04-19,35.36,,78,Satisfactory
Chennai,01-05-19,29.99,,80,Satisfactory
Chennai,02-05-19,30.49,,78,Satisfactory
Chennai,03-05-19,30.39,,78,Satisfactory
Chennai,04-05-19,37.24,,80,Satisfactory
Chennai,05-05-19,38.9,,79,Satisfactory
Chennai,06-05-19,38.07,,82,Satisfactory
Chennai,07-05-19,38.63,,83,Satisfactory
Chennai,08-05-19,42.78,,75,Satisfactory
Chennai,09-05-19,35.59,,79,Satisfactory
Chennai,10-05-19,38.39,,77,Satisfactory
Chennai,11-05-19,65.3,,126,Moderate
Chennai,12-05-19,51.8,,150,Moderate
Chennai,13-05-19,66.57,,135,Moderate
Chennai,14-05-19,66.85,,145,Moderate
Chennai,15-05-19,55.19,,132,Moderate
Chennai,16-05-19,44.66,,107,Moderate
Chennai,17-05-19,41.39,,102,Moderate
Chennai,18-05-19,39.71,,88,Satisfactory
Chennai,19-05-19,36.38,,83,Satisfactory
Chennai,20-05-19,22.72,,76,Satisfactory
Chennai,21-05-19,23.34,,71,Satisfactory
Chennai,22-05-19,27.06,,80,Satisfactory
Chennai,23-05-19,45.92,,79,Satisfactory
Chennai,24-05-19,47.34,,113,Moderate
Chennai,25-05-19,47.85,,124,Moderate
Chennai,26-05-19,48.62,,131,Moderate
Chennai,27-05-19,45.57,,113,Moderate
Chennai,28-05-19,74.16,,132,Moderate
Chennai,29-05-19,54.73,,137,Moderate
Chennai,30-05-19,65.19,,141,Moderate
Chennai,31-05-19,53.41,,156,Moderate
Chennai,01-06-19,45.73,,148,Moderate
Chennai,02-06-19,57.97,,143,Moderate
Chennai,03-06-19,58.15,,161,Moderate
Chennai,04-06-19,60.53,,143,Moderate
Chennai,05-06-19,52.59,,153,Moderate
Chennai,06-06-19,54.06,,132,Moderate
Chennai,07-06-19,42.32,,94,Satisfactory
Chennai,08-06-19,55.84,,126,Moderate
Chennai,09-06-19,47.85,,119,Moderate
Chennai,10-06-19,54.9,,100,Satisfactory
Chennai,11-06-19,51.79,,116,Moderate
Chennai,12-06-19,51.48,,119,Moderate
Chennai,13-06-19,37.78,,110,Moderate
Chennai,14-06-19,41.03,,91,Satisfactory
Chennai,15-06-19,53.31,,89,Satisfactory
Chennai,16-06-19,42.09,,87,Satisfactory
Chennai,17-06-19,56.12,,80,Satisfactory
Chennai,18-06-19,56.8,,108,Moderate
Chennai,19-06-19,41.22,48.55,91,Satisfactory
Chennai,20-06-19,36.82,55.76,88,Satisfactory
Chennai,21-06-19,36.7,52.11,92,Satisfactory
Chennai,22-06-19,39.32,38.33,96,Satisfactory
Chennai,23-06-19,33.86,44.81,109,Moderate
Chennai,24-06-19,29.8,24.1,101,Moderate
Chennai,25-06-19,103.16,29.59,129,Moderate
Chennai,26-06-19,45.52,,179,Moderate
Chennai,27-06-19,35.11,,69,Satisfactory
Chennai,28-06-19,45.16,,78,Satisfactory
Chennai,29-06-19,59.22,,106,Moderate
Chennai,30-06-19,47.81,,123,Moderate
Chennai,01-07-19,33.28,,125,Moderate
Chennai,02-07-19,52.55,,73,Satisfactory
Chennai,03-07-19,92.83,,174,Moderate
Chennai,04-07-19,49.99,,84,Satisfactory
Chennai,05-07-19,97.96,,134,Moderate
Chennai,06-07-19,37.94,,85,Satisfactory
Chennai,07-07-19,48.12,,77,Satisfactory
Chennai,08-07-19,51.95,,88,Satisfactory
Chennai,09-07-19,45.61,,92,Satisfactory
Chennai,10-07-19,30.64,,92,Satisfactory
Chennai,11-07-19,36.62,,76,Satisfactory
Chennai,12-07-19,50.02,,81,Satisfactory
Chennai,13-07-19,34.54,,94,Satisfactory
Chennai,14-07-19,47.45,,80,Satisfactory
Chennai,15-07-19,40.19,,99,Satisfactory
Chennai,16-07-19,30.16,,80,Satisfactory
Chennai,17-07-19,43.75,,77,Satisfactory
Chennai,18-07-19,48.57,,85,Satisfactory
Chennai,19-07-19,30.57,33.87,74,Satisfactory
Chennai,20-07-19,35.63,26.86,84,Satisfactory
Chennai,21-07-19,28.74,31.54,87,Satisfactory
Chennai,22-07-19,27.56,25.38,70,Satisfactory
Chennai,23-07-19,31.04,29.47,73,Satisfactory
Chennai,24-07-19,29.77,23.36,73,Satisfactory
Chennai,25-07-19,45.13,40.85,94,Satisfactory
Chennai,26-07-19,23.22,26.66,85,Satisfactory
Chennai,27-07-19,25.94,36.78,66,Satisfactory
Chennai,28-07-19,32.29,48.3,83,Satisfactory
Chennai,29-07-19,28.07,28.12,77,Satisfactory
Chennai,30-07-19,36.63,53.67,74,Satisfactory
Chennai,31-07-19,33.19,33.25,114,Moderate
Chennai,01-08-19,34.12,39.61,105,Moderate
Chennai,02-08-19,51.08,32.87,129,Moderate
Chennai,03-08-19,51.84,27.2,130,Moderate
Chennai,04-08-19,42.23,33.32,126,Moderate
Chennai,05-08-19,52.82,14.82,105,Moderate
Chennai,06-08-19,26.19,24.39,110,Moderate
Chennai,07-08-19,21.07,32.96,65,Satisfactory
Chennai,08-08-19,24.99,25.65,84,Satisfactory
Chennai,09-08-19,22.61,29.99,70,Satisfactory
Chennai,10-08-19,22.66,42.4,74,Satisfactory
Chennai,11-08-19,16.68,30.27,76,Satisfactory
Chennai,12-08-19,18.65,42.25,112,Moderate
Chennai,13-08-19,21.83,67.63,80,Satisfactory
Chennai,14-08-19,25.51,47.55,106,Moderate
Chennai,15-08-19,19.01,33.79,105,Moderate
Chennai,16-08-19,26.43,49.99,110,Moderate
Chennai,17-08-19,13.03,27.27,82,Satisfactory
Chennai,18-08-19,13.2,25.96,69,Satisfactory
Chennai,19-08-19,22.64,39.46,58,Satisfactory
Chennai,20-08-19,27.06,,68,Satisfactory
Chennai,21-08-19,29.21,38.5,77,Satisfactory
Chennai,22-08-19,31.43,25.58,82,Satisfactory
Chennai,23-08-19,25.89,80.57,52,Satisfactory
Chennai,24-08-19,17.58,23.46,48,Good
Chennai,25-08-19,22.35,39.35,47,Good
Chennai,26-08-19,17.46,33.33,57,Satisfactory
Chennai,27-08-19,18.64,25.63,48,Good
Chennai,28-08-19,20.57,37.57,104,Moderate
Chennai,29-08-19,25.15,29.91,51,Satisfactory
Chennai,30-08-19,22.87,39.16,101,Moderate
Chennai,31-08-19,27.11,55.11,121,Moderate
Chennai,01-09-19,26.91,45.12,122,Moderate
Chennai,02-09-19,30.64,46.36,108,Moderate
Chennai,03-09-19,29.69,26.98,100,Satisfactory
Chennai,04-09-19,35.06,35.58,146,Moderate
Chennai,05-09-19,22.29,22.95,70,Satisfactory
Chennai,06-09-19,25.84,39.75,75,Satisfactory
Chennai,07-09-19,26.37,61.74,105,Moderate
Chennai,08-09-19,22.62,,76,Satisfactory
Chennai,09-09-19,37.51,72.52,76,Satisfactory
Chennai,10-09-19,37.85,55.29,111,Moderate
Chennai,11-09-19,39.26,51.62,150,Moderate
Chennai,12-09-19,23.59,73.02,103,Moderate
Chennai,13-09-19,27.36,46.3,78,Satisfactory
Chennai,14-09-19,23.45,43.81,81,Satisfactory
Chennai,15-09-19,20.82,38.66,89,Satisfactory
Chennai,16-09-19,28.74,40.41,100,Satisfactory
Chennai,17-09-19,22.59,32.44,96,Satisfactory
Chennai,18-09-19,26.98,45.52,105,Moderate
Chennai,19-09-19,23.18,26.53,95,Satisfactory
Chennai,20-09-19,38.04,56.21,120,Moderate
Chennai,21-09-19,33.44,71.07,106,Moderate
Chennai,22-09-19,43.67,101.54,126,Moderate
Chennai,23-09-19,61.94,86.53,135,Moderate
Chennai,24-09-19,35.03,61.6,114,Moderate
Chennai,25-09-19,16.9,37.12,93,Satisfactory
Chennai,26-09-19,14.27,30.32,99,Satisfactory
Chennai,27-09-19,17.76,45.69,103,Moderate
Chennai,28-09-19,20.99,53.49,105,Moderate
Chennai,29-09-19,25.87,39.41,116,Moderate
Chennai,30-09-19,23.02,39.11,106,Moderate
Chennai,01-10-19,41.82,87.5,109,Moderate
Chennai,02-10-19,32.4,46.68,122,Moderate
Chennai,03-10-19,31.1,25.97,110,Moderate
Chennai,04-10-19,23.49,52,72,Satisfactory
Chennai,05-10-19,47.4,40.58,78,Satisfactory
Chennai,06-10-19,19.32,91.05,145,Moderate
Chennai,07-10-19,58.64,66.67,108,Moderate
Chennai,08-10-19,36.56,94.02,141,Moderate
Chennai,09-10-19,24.5,79.42,114,Moderate
Chennai,10-10-19,21.13,67.66,92,Satisfactory
Chennai,11-10-19,21.2,55.08,87,Satisfactory
Chennai,12-10-19,16.34,72.77,92,Satisfactory
Chennai,13-10-19,14.93,34.46,89,Satisfactory
Chennai,14-10-19,21.14,60.99,86,Satisfactory
Chennai,15-10-19,20.33,42.85,75,Satisfactory
Chennai,16-10-19,17.58,27.06,64,Satisfactory
Chennai,17-10-19,30.95,31.76,61,Satisfactory
Chennai,18-10-19,32,36.8,80,Satisfactory
Chennai,19-10-19,31.76,36.51,75,Satisfactory
Chennai,20-10-19,35.03,50.72,73,Satisfactory
Chennai,21-10-19,26.55,26.19,71,Satisfactory
Chennai,22-10-19,28.47,28.65,69,Satisfactory
Chennai,23-10-19,40,47.83,81,Satisfactory
Chennai,24-10-19,35.34,61.61,67,Satisfactory
Chennai,25-10-19,46.48,75.12,86,Satisfactory
Chennai,26-10-19,95.49,111.38,121,Moderate
Chennai,27-10-19,153.73,196.29,306,Very Poor
Chennai,28-10-19,54.13,72.84,208,Poor
Chennai,29-10-19,31.22,46.07,83,Satisfactory
Chennai,30-10-19,34.65,32.13,84,Satisfactory
Chennai,31-10-19,87.99,56.38,141,Moderate
Chennai,01-11-19,40.78,56.24,133,Moderate
Chennai,02-11-19,34.45,70.97,76,Satisfactory
Chennai,03-11-19,70.95,,91,Satisfactory
Chennai,04-11-19,115.35,241.6,222,Poor
Chennai,05-11-19,98.83,181.03,261,Poor
Chennai,06-11-19,105.94,183.42,229,Poor
Chennai,07-11-19,121.43,201.76,273,Poor
Chennai,08-11-19,142.9,196.37,294,Poor
Chennai,09-11-19,96.8,172.27,253,Poor
Chennai,10-11-19,93.13,198.2,230,Poor
Chennai,11-11-19,61.45,104.29,192,Moderate
Chennai,12-11-19,31.32,71.74,77,Satisfactory
Chennai,13-11-19,37.23,109.85,76,Satisfactory
Chennai,14-11-19,19.18,66.95,92,Satisfactory
Chennai,15-11-19,21.99,52.7,84,Satisfactory
Chennai,16-11-19,44.91,80.85,57,Satisfactory
Chennai,17-11-19,56.9,154.66,122,Moderate
Chennai,18-11-19,26.91,125.72,90,Satisfactory
Chennai,19-11-19,28.52,37.66,63,Satisfactory
Chennai,20-11-19,20.95,34.1,47,Good
Chennai,21-11-19,33.55,70.14,56,Satisfactory
Chennai,22-11-19,31.16,50.45,60,Satisfactory
Chennai,23-11-19,46.05,59.79,64,Satisfactory
Chennai,24-11-19,59.64,65.54,110,Moderate
Chennai,25-11-19,44.81,63.09,86,Satisfactory
Chennai,26-11-19,53.33,84.65,77,Satisfactory
Chennai,27-11-19,37.8,80.2,80,Satisfactory
Chennai,28-11-19,30.56,62.56,63,Satisfactory
Chennai,29-11-19,21.08,54.48,53,Satisfactory
Chennai,30-11-19,18.45,62.97,48,Good
Chennai,01-12-19,17.79,52.26,60,Satisfactory
Chennai,02-12-19,21.17,41.24,49,Good
Chennai,03-12-19,36.17,82.52,56,Satisfactory
Chennai,04-12-19,37.56,87.09,71,Satisfactory
Chennai,05-12-19,62.41,78.57,93,Satisfactory
Chennai,06-12-19,53.68,89.09,107,Moderate
Chennai,07-12-19,34.82,35.98,76,Satisfactory
Chennai,08-12-19,35.41,44.05,69,Satisfactory
Chennai,09-12-19,27.57,42.96,61,Satisfactory
Chennai,10-12-19,37.72,,56,Satisfactory
Chennai,11-12-19,36.55,27.38,72,Satisfactory
